frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
1152,87866,763,75555,1,2493,6664,16280799,3
1153,88183,563,75607,1,3622,7599,16269689,1
1154,59960,537,78172,1,4097,8852,16260839,2
1155,89358,760,71925,1,3665,57567,16320493,2
1156,60390,618,78162,1,3158,8197,16258586,1
1157,88625,1194,74680,1,3122,7148,16271148,1
1158,89026,601,72336,1,3372,7013,16253697,2
1159,59516,571,77748,1,3264,6910,16241536,1
1160,89417,480,76962,1,3674,10787,16262700,1
1161,60218,699,72015,1,3143,7333,16240719,2
1162,90197,637,76360,2,3080,8100,16256767,3
1163,88269,567,76472,1,2735,34789,16268756,4
1164,59594,571,81903,1,3453,9452,16237170,2
1165,89429,555,77743,1,3352,8882,16254022,3
1166,60553,619,81977,1,2998,7551,16244294,3
1167,88455,597,73329,16,3232,7588,16256598,1
1168,89700,604,77094,1,3335,8384,16245535,2
1169,59292,541,72198,1,3060,6883,16225550,1
1170,89758,577,73906,1,3682,8287,16241615,1
1171,60554,541,73639,2,3317,8224,16224454,2
1172,88784,675,74906,1,3420,9949,16240004,1
1173,89363,589,75027,1,2634,8437,16223059,2
1174,59526,623,76943,1,3005,13263,16215231,1
1175,89506,758,72015,0,3363,7329,16221512,0
1176,90512,682,70471,1,3313,7735,16202022,1
1177,59198,1294,77527,0,2624,7334,16187196,0
1178,87851,615,76325,1,3786,9348,16205838,1
1179,89554,641,72727,1,3669,21571,16202149,1
1180,89623,588,71601,1,3499,6970,16168724,2
1181,120111,631,75138,1,3307,7387,16153818,1
1182,89257,657,98718,1,3479,12447,16136899,1
1183,89069,551,121295,0,2513,6519,16161272,0
1184,90505,613,74992,1,3294,8839,16149702,2
1185,88245,612,72721,2,3299,17586,16139984,2
1186,89606,619,79882,1,3535,6912,16120506,1
1187,91295,706,78932,2,4069,7350,16110093,2
