frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
600,2638,1525,70065,1,2540,14662,91435,2
601,2224,1517,75201,1,1816,7328,88090,2
602,2224,1452,77596,1,2018,8170,91464,1
603,1986,1191,74434,0,1844,6607,86065,0
604,1745,989,68527,0,1765,9366,82394,0
605,1473,926,67552,0,1740,6649,78342,0
606,1841,916,65346,0,1895,6908,76908,1
607,2046,1002,82272,0,2858,7777,95957,0
608,1911,961,79074,0,2609,6388,90945,0
609,1604,960,70119,0,1958,5925,80569,0
610,1621,879,70078,0,2259,7482,82321,0
611,1764,906,67184,0,2102,7764,79724,0
612,1521,898,71618,0,1781,7552,83373,1
613,2381,1256,76508,0,2406,6786,89340,0
614,1777,985,69906,1,2270,7684,82626,1
615,2183,1310,82485,2,2980,7517,96480,1
616,2347,1025,71106,1,1591,7228,83301,2
617,2066,1279,73976,0,2539,8598,88462,2
618,2106,1299,72818,0,1925,7086,85237,0
619,1646,726,68685,1,1758,7861,80680,1
620,2230,975,69472,0,1711,50827,125218,0
621,1717,1234,67347,0,2112,6897,79310,0
622,1571,1006,71140,0,2391,7152,83262,0
623,1629,923,68037,0,2666,18743,92001,1
624,2448,1214,70573,0,1684,7938,83859,0
625,1679,822,69361,1,1579,7124,80569,1
626,1890,1155,70137,0,1802,7053,82040,0
627,1601,1014,74129,0,1619,10202,88567,0
628,1567,998,69014,1,1788,6398,79767,1
629,2626,1480,72311,0,2085,8971,87475,0
630,1631,925,72739,0,1682,8352,85332,0
631,1612,895,72027,1,2518,26283,103339,2
632,2372,1440,69460,0,1864,7916,83055,0
633,1542,868,69689,0,1735,6220,80057,0
634,1443,1001,71349,0,2645,10255,86696,0
635,3164,1275,67126,0,2325,5567,79460,0
636,2110,969,66620,0,1576,7029,78307,0
637,4634,1093,68457,0,2253,6273,82712,0
638,1653,763,70097,0,2045,6154,80714,0
639,1761,1130,70549,0,1745,6547,81735,0
640,1751,974,72808,0,2539,6087,84163,0
641,1708,1137,68226,0,2621,7168,80862,0
642,1863,1114,71770,1,1712,6357,82820,2
643,2363,1467,70609,1,2237,7511,84190,3
644,2376,1556,75259,0,1700,11816,92709,0
645,1679,1109,71179,0,2392,6176,82538,0
646,1804,966,70134,0,2358,6750,82014,0
647,2015,1059,73893,1,2363,7205,86539,1
648,2270,1105,71605,1,1679,5891,82553,1
649,2337,1101,77856,1,2587,6070,89955,2
650,2722,1414,70186,1,1638,5980,81945,1
651,2157,1206,73825,1,1923,7204,86319,1
652,1964,1071,70714,1,1915,6963,82632,1
653,2003,1060,70374,1,1790,6039,81269,1
654,2309,983,78834,0,1917,6427,90472,0
655,1477,920,74368,0,2606,56582,135956,0
656,1538,1099,71675,0,1974,6687,82976,0
657,1613,1062,65564,0,2697,11872,82811,0
658,1576,861,72018,0,2592,6419,83468,0
659,1800,1042,67316,0,1934,8001,80096,0
660,1619,928,70049,0,1725,5983,80307,0
661,1656,824,68591,0,2464,18744,92281,0
662,1703,1009,71933,1,1752,8829,85230,3
663,2412,1409,75614,0,2517,7733,89687,0
664,1664,956,72067,1,1970,5581,82242,1
665,2461,1200,73868,1,2610,5764,85906,1
666,2243,1173,70639,0,2270,5683,82013,0
667,1840,1022,72271,0,1759,6954,83848,0
668,1735,810,68789,1,2473,6826,80637,1
669,2508,1460,68674,1,1681,7488,81815,1
670,1990,1211,68503,0,2733,6778,81218,0
671,1725,933,69607,0,2032,5787,80086,0
672,1716,929,68175,0,1938,8778,81538,0
673,1439,999,69455,0,1837,5859,79592,0
674,1650,1150,67449,0,1842,19374,91466,0
675,1410,975,69255,0,1751,6271,79665,0
676,1620,971,73770,1,2577,9172,88115,1
677,2698,1630,75648,1,1891,8770,90641,1
678,1994,1103,74795,1,1820,7884,87599,1
679,2454,1030,72555,1,1865,8539,86446,2
680,2580,1448,69599,1,1956,6365,81952,1
681,2112,1365,76812,0,2629,9848,92769,1
682,1838,1123,76632,0,1894,7802,89293,0
683,1663,925,75280,0,2495,6819,87185,0
684,1674,986,71158,0,2664,9466,85951,0
685,1741,1107,71428,0,2444,27608,104331,0
686,1861,1101,77134,1,1953,7263,89316,1
687,2455,1250,78339,1,1936,9715,93700,1
688,1982,1212,83507,1,3721,6694,97119,1
689,3424,1874,138398,0,5881,8460,158041,0
690,2099,1174,79163,1,1749,59671,143860,1
691,1973,1343,76806,1,1888,7531,89543,1
692,2737,1333,74977,0,1904,7621,88574,0
693,1768,1010,71103,0,1640,8640,84165,0
694,1983,891,70341,1,1817,6209,81244,1
695,10408,1128,72672,1,2593,6196,93001,2
696,2294,1341,80219,1,2026,6282,92165,1
697,2242,1260,76592,0,2493,8704,91294,0
698,1629,1179,73959,0,2106,6740,85615,0
699,2065,1024,78005,0,2418,7045,90559,0
700,1973,850,75409,0,1909,7923,88067,0
701,2196,912,74909,0,1732,6937,86688,0
702,2241,1054,70901,0,2065,16863,93127,0
703,1862,971,69766,0,1695,6858,81155,0
704,1564,1071,72604,0,1843,6439,83524,0
705,1748,1797,74283,0,1754,27822,107407,0
706,1930,1144,68668,0,2423,28967,103135,0
707,1602,888,73728,0,2594,7194,86009,0
708,1552,1020,68281,1,1805,6103,78764,1
709,2262,1774,75266,0,2366,5900,87571,0
710,1768,796,72764,0,1832,6946,84108,0
711,1532,1129,84641,1,2767,7090,97164,0
712,1948,1071,76767,0,2256,6130,88174,0
713,1864,1036,76465,1,2131,6160,87660,1
714,2213,1155,71006,1,2085,6832,83294,1
715,2020,1017,74239,0,1900,6878,86056,0
716,1551,931,71927,0,1739,5794,81945,0
717,1667,989,70080,0,2364,7180,82282,0
718,1897,1026,71395,2,2766,6810,83899,2
719,2986,1748,72493,2,2431,13710,93373,2
720,2176,1185,71582,1,2479,6021,83447,2
721,3113,1304,76714,2,2062,7081,90278,3
722,2608,1743,75457,1,2960,6862,89634,2
723,2324,1493,83088,3,2058,6347,95315,3
724,2610,1807,71032,2,2792,6324,84570,3
725,2124,1393,73693,2,1852,63428,142494,4
726,2788,1731,69844,1,2553,6871,83791,2
727,2163,1242,71249,1,2395,14490,91543,1
728,2324,1445,70860,1,2323,7735,84690,1
729,2248,986,80389,0,2355,6858,92838,1
730,2071,1219,76451,0,1823,9043,90609,1
731,2125,1233,74813,1,1990,9238,89402,3
732,2172,1445,74867,1,1928,7296,87711,2
733,2602,1623,73670,0,1817,12309,92023,2
734,2333,1465,79322,1,1819,7478,92420,1
735,1953,1161,73820,1,1872,6595,85405,1
736,2494,1044,74180,1,1842,7929,87493,1
737,2292,1092,72289,0,1692,6742,84110,1
738,1928,1076,75895,1,1736,6151,86790,1
739,2044,1273,74881,1,1862,8203,88266,2
740,3275,1675,76099,1,2655,6489,90197,1
741,1875,1110,76068,1,2498,6010,87563,1
742,1995,1198,71660,1,1952,6479,83288,1
743,2247,1284,75017,1,2361,7515,88427,1
744,2374,1342,76068,1,1820,9911,91519,1
745,2506,934,76037,1,2623,8633,90737,2
746,2243,1288,72228,2,2153,6628,84546,1
747,2090,1142,78436,0,1867,7291,90829,1
748,2367,1328,75037,0,2712,6942,88388,0
749,1774,872,72207,1,2558,6484,83898,1
750,2136,1223,79660,0,2320,6781,92122,1
751,2426,1321,75413,1,2470,6098,87730,1
752,2159,1033,74700,0,2085,8978,88957,0
753,1625,805,71769,1,2069,6740,83011,1
754,2554,1301,74074,1,1788,6810,86531,1
755,2408,1154,76022,1,1974,7458,89021,1
756,2475,1145,74245,1,2666,6711,87246,1
757,2321,1351,71402,1,2006,8643,85727,1
758,2008,1260,79917,1,2672,9111,94971,1
759,2156,1242,74521,1,2438,6700,87061,1
760,2287,1029,76558,1,1869,7591,89338,1
761,2366,1264,78493,0,2616,7547,92288,0
762,1737,939,72205,1,1825,54651,131360,1
763,2213,1308,75448,0,1930,19291,100193,0
764,1671,1022,70672,0,1921,7846,83135,0
765,1611,888,73028,1,2438,6866,84834,0
766,1582,1211,74507,0,2171,7102,86575,0
767,1569,982,74595,0,2590,6510,86248,0
768,1779,871,69343,0,1843,8553,82392,0
769,1602,1138,69892,0,2633,6922,82190,0
770,1813,1209,67850,1,2027,19095,91997,1
771,2718,1458,93080,0,3578,7787,108624,0
772,3813,1661,88007,2,2984,7775,104244,1
