frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
592,3967,77976,80606,1,2873,10246,406389,1
593,3637,70583,78638,2,5134,16044,410981,2
594,4005,68406,74340,1,5231,10688,405711,1
595,3750,80190,75920,2,3699,12124,409007,2
596,4264,76656,76146,1,4089,8069,397451,1
597,4939,73085,78813,2,4067,17106,403987,3
598,3628,70302,79620,1,5460,9061,398719,2
599,3737,72423,73068,1,3904,7937,394956,1
600,3613,71948,78841,2,4845,8566,399028,2
601,4817,73712,79715,2,4960,17083,411533,2
602,4059,75278,83900,2,5741,16995,417369,2
603,4044,69609,85845,2,3687,7713,412435,2
604,4231,73614,104976,2,3810,9459,445157,2
605,3668,75735,86562,2,4127,7552,452153,2
606,5655,78011,89675,2,3298,9024,462930,2
607,3704,82524,79174,1,3026,8027,456987,1
608,4802,99973,79488,1,3412,19240,461361,1
609,4693,81379,83281,0,4934,8095,429901,0
610,5019,84040,76422,1,5100,11551,423409,1
611,4104,74371,74710,0,4028,6937,403118,0
612,3876,75452,74354,0,5089,59570,452469,0
613,5489,77514,74077,1,5079,9071,396357,1
614,4974,71393,75256,1,3753,8196,386293,0
615,3909,70569,72988,1,5164,9989,385940,1
616,4260,69740,79096,0,4993,7720,387892,0
617,3836,70057,73205,1,5012,8078,387368,2
618,5108,70065,76536,0,5446,10928,393110,0
619,3871,69032,78195,2,4951,10247,394759,2
620,4505,74273,78439,1,3750,9846,398341,2
621,3621,69306,78452,1,4550,7822,396683,1
622,3898,72722,74921,0,5039,10553,401713,0
623,4836,72575,71167,0,4257,9766,394289,0
624,3734,74651,76405,0,4043,8700,391900,0
625,12806,65489,71956,0,4996,9377,386881,0
626,4130,70824,73642,0,4935,8377,380932,0
627,3736,67114,76413,0,3409,7487,379893,0
628,4813,71370,80767,1,4331,18681,401775,1
629,4409,67561,86005,1,6643,7632,402727,2
630,3574,69670,76125,1,3263,11768,407375,1
631,3725,73102,74777,0,3977,7248,405077,0
632,4156,77097,74403,0,3722,8161,403062,0
633,3829,80670,72100,1,4187,10089,395873,2
634,4340,71891,79695,0,4177,9951,390632,0
635,3740,70391,70855,0,3893,7738,382519,0
636,4033,70573,73091,1,4077,7240,380937,1
637,3783,68032,73867,0,7253,12430,388371,0
638,4305,75169,77901,0,4654,10978,389994,0
639,3865,66161,75577,2,3908,9386,383066,3
640,4465,68295,75517,2,3933,7307,386286,2
641,3807,69256,80788,0,3605,11617,397855,0
642,3693,74092,77217,0,3425,8963,398890,0
643,3653,71518,72245,1,2869,8683,392235,1
644,4973,70740,76960,0,4447,7787,394597,0
645,3858,76899,78346,0,4266,7137,396121,0
646,4867,71716,77338,0,5473,8859,395253,0
647,4023,68094,75315,0,3976,8862,392301,0
648,4659,72456,73861,0,4288,12893,397961,0
649,3612,73911,79510,0,3742,10502,397268,0
650,3788,72649,72275,1,4980,52021,434170,1
651,4116,71651,76489,1,3848,7344,388206,1
652,5044,68960,78047,1,4841,6990,390726,2
653,3434,74701,76883,2,7434,10202,399171,3
654,3930,68190,76734,0,5025,8922,393929,0
655,3518,73254,72686,0,4086,10865,395337,0
656,3903,73040,76947,1,3989,8511,392410,1
657,4566,72249,76971,1,3897,8011,391760,1
658,3628,73133,78660,1,5077,7927,394517,2
659,3461,68819,80168,0,5056,10047,399867,0
660,4416,72792,73647,2,4452,8536,398985,1
661,4325,72282,82394,1,4792,7597,403057,1
662,3544,73928,74128,0,3632,7376,398641,0
663,3583,76564,76955,0,5297,32398,424620,0
664,3728,69678,74068,0,3711,10178,394603,0
665,5653,76617,76796,0,3164,9331,396456,0
666,3614,70848,78419,1,3610,8083,391660,1
667,3522,72703,79718,0,4539,8871,398350,0
668,3807,70348,73477,1,4742,18157,404878,1
669,4671,71620,74971,1,3870,7331,393405,1
670,3671,74500,76736,1,4459,7205,393878,2
671,5261,73649,88840,0,4178,10828,407571,0
672,3618,69375,89495,0,3820,8308,414995,0
673,3568,71761,78493,1,4296,8698,421324,1
674,3587,72496,77539,1,3802,10582,424595,1
675,3962,85645,76670,1,3354,7874,421849,2
676,6914,81217,76050,2,3708,21149,421533,2
677,3825,74800,76847,1,5079,8059,398448,1
678,5555,71854,77892,0,5116,8005,397370,0
679,3687,72443,87836,1,3622,7186,404852,0
680,3567,72213,77774,1,3933,7716,407175,1
681,3743,72556,81245,1,4886,14027,419686,2
682,3794,73835,74376,1,3850,8841,411329,1
683,3776,84072,77987,1,3453,8563,410928,1
684,3688,73830,79309,1,3615,7551,401368,1
685,4067,77116,76666,1,4284,8992,402337,2
686,3879,70127,73321,1,7539,7803,396328,2
687,4205,73664,77820,1,4763,47856,437278,1
688,4747,74414,76414,1,3948,8401,395421,1
689,3939,72493,81584,1,2974,7962,396300,1
690,4565,68768,75953,1,4780,8894,398391,1
691,4688,72626,74615,1,4787,7131,397490,1
692,3729,73301,73162,2,3952,8181,393443,3
693,4664,75731,76234,1,3602,7337,391029,1
694,3738,72128,72896,1,4775,8488,385873,1
695,3619,70712,73639,14,3942,22257,396435,2
696,3487,70042,88392,1,4988,9009,398161,1
697,3795,72000,108822,3,9866,8914,437907,2
698,3723,68574,125586,1,6410,8184,483157,2
699,3394,70048,79994,1,3885,7755,487722,1
700,4698,83600,75788,1,3867,6579,488690,1
701,3552,104966,76834,1,5346,8176,480106,2
702,9563,116145,80243,2,4284,8716,451080,3
703,4477,74919,78720,1,3802,7834,402401,2
704,3837,71750,72943,1,4750,10641,399509,2
705,3469,73306,78875,2,5018,7399,399644,1
706,4327,76189,72585,1,3590,8175,394684,2
707,3884,74423,81246,1,3947,7642,394852,3
708,4009,68471,74072,2,5551,8529,392904,2
709,3569,74926,76430,3,4772,10468,397828,3
710,3674,68821,73907,2,3197,9905,391021,3
711,17255,64490,79972,2,3717,9254,398252,2
712,4650,68129,77843,1,3993,6957,391525,2
713,4754,71431,77928,1,3680,7774,396903,1
714,3485,70566,77202,2,4949,8285,399643,2
715,3592,75826,71870,1,4307,8192,396553,2
716,3981,73763,76336,2,3432,7294,391549,2
717,3674,74375,73702,2,5056,7182,388797,1
718,4521,71662,76049,1,4574,9157,387407,2
719,3989,67604,75602,16,4695,8979,386632,2
720,3512,73012,76438,1,4713,7651,390015,2
721,3898,69210,82036,1,3267,6986,393198,1
722,3641,72367,74576,1,4024,8266,396502,1
723,3742,71635,75462,1,2921,7056,393445,1
724,3629,72701,92027,1,4301,7793,412121,1
725,3740,78554,88097,1,6836,49626,468093,2
726,4720,69439,83483,1,3316,9783,425587,1
727,3376,71704,71678,0,4862,7904,422667,0
728,3715,87851,74100,1,3714,7373,419720,1
729,4392,83666,76095,1,4306,7370,404640,2
730,3668,79915,78354,1,4841,8743,396678,1
731,3529,67516,77915,1,3282,12600,393036,1
732,3605,70220,75289,0,3956,7479,392719,0
733,3545,72457,72119,1,3831,7612,390779,1
734,4181,73882,73115,0,3677,7542,387464,0
735,3513,75587,76938,0,3697,10015,388692,0
736,4365,69790,74159,0,4970,8520,383259,0
737,3706,68612,69835,0,3770,10233,379144,0
738,3598,68339,76062,1,4775,8693,382073,1
739,10783,66831,75321,1,3742,8065,383695,1
740,3567,69486,71548,0,4317,7556,377370,0
741,3753,65870,75616,1,3113,7783,378831,1
742,3824,72074,76399,1,4894,9138,388607,1
743,3793,72895,79689,1,4119,8550,390938,1
744,4675,66267,73237,1,3567,9213,387269,1
745,3848,70626,77448,1,3300,8432,392294,1
746,4340,71421,73445,1,4863,8895,392990,1
747,4061,75369,72381,1,4893,7552,388189,2
748,4651,68823,75957,1,5041,7515,384621,1
749,3682,73878,75159,0,3283,8795,385626,0
750,3672,69058,74056,1,3739,8146,381802,1
751,4509,67442,77099,0,4975,7635,386662,0
752,3795,72095,69548,1,3620,8989,384167,2
753,3740,71784,73596,1,4939,7255,381433,2
754,4060,69575,73071,1,3092,7576,377278,1
755,3633,73122,73765,1,3706,7456,377722,1
756,3450,66407,81859,0,3599,6908,381973,0
757,3592,69305,71236,0,5069,6274,383916,0
758,3878,69101,70338,2,3332,8338,381588,1
759,4797,69373,77144,0,4684,8490,387141,0
760,3607,77548,71280,0,4711,8490,383679,0
761,3893,66709,74468,0,7204,8643,379439,0
762,4170,66490,78065,0,5110,8210,384280,0
763,4528,71431,76624,1,4595,8721,389497,1
764,4688,66653,75910,1,3889,11921,391785,2
765,3465,70697,76871,1,3940,7563,392876,1
766,4447,73493,76435,1,5004,52816,441296,2
767,3768,72811,77374,2,4925,8828,396512,2
768,3370,72650,78386,2,3015,7787,395265,2
769,4053,72481,74907,1,4991,8701,396484,2
770,3634,71666,75186,2,4994,8495,394417,3
771,3823,73387,81069,1,5007,9388,400966,2
772,3832,74968,75336,1,4338,9246,398183,2
773,4237,69663,74688,2,6623,9833,396429,3
774,3541,71603,78628,1,4262,9097,397908,2
775,3848,77304,84160,1,4413,13769,411689,2
776,3466,71957,85324,1,3297,7361,408137,2
777,3979,70070,80261,1,4900,8260,415290,1
778,4665,73277,75145,1,4318,7357,414333,1
779,5118,78930,77356,1,5175,7899,415022,1
780,4256,80835,79038,1,4165,7452,408318,2
781,4518,75718,77012,1,3497,9641,401489,1
782,3606,71186,75541,1,3691,8495,395669,1
783,3555,73598,77436,1,3793,8563,398257,1
784,3897,74992,77636,2,4369,23992,414594,1
785,3640,73830,82085,0,4338,7561,401165,0
786,4945,69997,74099,1,5591,9284,400358,1
787,16426,60802,75947,1,4922,7688,398980,1
788,4553,72485,78262,1,6792,9931,403973,1
789,4251,78195,78384,1,3706,7666,399847,1
790,4762,68582,81170,2,4038,9560,400488,1
791,4133,71767,79103,1,3094,7672,403302,2
792,3672,74331,77670,1,5431,8790,408104,1
793,3391,74647,81888,1,3833,11459,412929,2
794,4703,76390,74304,2,2874,8204,404876,3
795,3718,75731,79933,1,3197,10097,406022,1
796,4567,72195,83212,0,3820,7441,407414,0
797,5153,77221,79092,0,4005,15093,417480,0
798,4967,69152,78995,0,3671,7712,406086,0
799,4814,74508,114156,0,4699,14506,453676,0
800,4605,78259,84171,1,3844,8345,451263,1
801,4697,74204,81377,0,4354,6833,448567,0
802,4055,74692,73145,0,3708,9619,444764,0
803,3753,110445,74640,15,4986,8842,440970,0
804,5302,78585,78595,1,5252,27066,423653,1
805,4785,76348,78387,0,3616,7201,396436,0
806,4492,68444,72324,0,3732,62186,442505,0
807,5449,69052,78341,0,4782,8763,395388,0
808,3625,74854,76784,1,3635,8591,396197,1
809,3780,75184,76798,1,4062,9755,396063,1
810,4177,67076,77397,2,3704,8486,392621,1
811,4347,73959,73450,1,5022,8818,396333,1
812,3725,73251,80273,0,5057,9061,398546,0
813,3865,72317,78802,1,4166,9223,399477,1
814,4118,73733,74139,0,3826,7551,395124,0
815,17933,55093,82004,2,4774,9697,402261,1
816,3511,76363,128621,1,5396,8540,457160,1
817,3651,74862,98251,0,4030,7243,472714,0
818,3912,70620,71444,0,3834,8906,466892,0
819,3808,78346,75072,1,3307,20877,478553,1
820,4728,122713,84610,1,5197,12314,474082,1
821,6119,91874,77351,0,4026,25594,435725,0
822,3924,67620,70884,1,4063,13809,396724,1
823,3876,70766,77206,0,5023,10688,399736,0
824,8237,75295,75028,0,5504,7431,396521,0
825,3920,73100,76246,0,3753,9630,389490,0
826,4779,65934,71228,0,3406,15734,389247,0
827,4430,72632,75314,1,3738,7581,385915,1
828,3680,71332,78886,0,4394,8193,388893,0
829,3810,72705,77921,0,4582,6829,390507,0
830,4703,65611,77929,0,5197,7927,392956,0
831,4946,70497,74156,1,2923,8625,395058,0
832,5161,73344,72127,0,3945,9002,392478,0
833,4230,72330,78399,0,3297,9158,391494,0
834,4948,73132,77337,0,3136,13851,396709,0
835,3629,70132,73536,0,3631,13170,391875,0
836,4655,68031,75327,0,4370,8096,388945,0
837,3668,74346,75362,1,4334,27107,410298,1
838,4565,72020,81487,1,3775,7340,392567,0
839,4180,68349,77639,0,5041,7880,395073,0
840,3884,71355,75469,0,5092,7761,397714,0
841,4629,71115,78095,1,3483,7576,398620,1
842,3605,76669,81326,0,5087,7753,405449,0
843,3720,73882,92003,1,3652,10730,418537,1
844,3646,71449,81951,1,5187,7502,420989,1
845,3768,74817,79404,1,4332,9198,426013,1
846,4046,76432,76778,1,3921,73290,487391,1
847,3689,88426,79232,1,5559,27774,442179,1
848,3923,77439,79274,1,5013,7938,408696,1
849,3678,75915,80130,1,5013,7950,407311,2
850,4023,72477,77371,1,4099,27621,423147,1
851,3809,74494,79614,4,3708,8565,406620,1
852,3946,75265,76689,0,3693,8348,404646,0
853,9568,70118,83992,0,4386,7626,409153,0
854,3580,74161,78065,0,3307,10176,408861,0
855,3526,75457,73358,0,4866,7499,402789,0
856,3755,72686,77656,1,5158,7539,401539,2
857,3876,79567,75475,0,4102,11777,403419,0
858,4258,73869,71441,1,5119,11229,391741,1
859,3522,69424,75531,1,2795,7996,383426,2
860,3627,73678,79495,0,4349,7795,391258,0
861,3562,72093,78365,1,4112,9484,393507,1
862,4098,66790,74537,1,4813,7486,390840,1
863,3926,71790,79628,0,3991,7343,398445,0
864,3451,75428,73797,0,3888,9180,398125,0
865,4144,74147,78058,0,5067,7675,396836,0
866,3941,70347,77704,0,4013,26044,413326,0
867,3537,75961,75225,2,4984,7563,396705,3
868,4588,69346,75818,1,4021,7994,392207,2
869,4143,73070,76579,1,4955,7802,395064,1
870,3912,73008,76514,1,3843,9738,394494,1
871,3853,71403,79360,0,5101,8621,396951,0
872,18446,57150,75727,0,3145,7651,394387,0
873,3756,72947,79692,1,4038,11288,402816,1
874,3499,72597,76214,1,4954,7747,399550,1
875,3639,75747,76453,0,5073,34314,426466,0
876,3817,72027,73059,0,5081,7144,392775,0
877,4215,75849,76054,1,5454,9225,395102,0
878,3700,71138,78633,0,5549,10181,394466,0
879,3503,72809,77101,1,3759,9378,394054,1
880,3822,69098,78246,1,4016,8161,394943,2
881,3724,72630,79110,0,3864,8018,400649,0
882,4347,73693,72014,2,5260,9214,398755,3
883,3727,73251,74414,0,4857,9782,395100,0
884,3708,74236,75495,1,3792,20785,403234,1
885,3774,75488,78724,0,5173,9920,394307,0
886,4538,66187,73517,1,4432,8592,385632,1
887,3577,70655,78936,2,4470,8960,394070,3
888,3532,72175,75714,0,3810,25621,411424,0
889,3782,74023,76130,1,3822,50775,436447,2
890,3998,69790,79284,1,3438,7357,393976,2
891,4916,73056,84053,1,3800,7445,404115,1
892,3911,72091,77505,1,5384,7966,405632,2
893,3728,71747,80507,1,3775,7852,408200,1
894,3826,76033,74392,0,5151,8013,408500,0
895,4809,78424,77226,0,4160,8413,404812,0
896,4002,73028,73889,0,4813,7435,394898,0
897,4009,76120,75898,0,4046,6991,392407,0
898,3755,70865,78638,0,3952,7271,390877,0
899,3394,73234,76341,0,3649,8515,393337,0
900,4819,68917,73527,1,3988,10261,392102,1
901,13495,62234,74951,0,4248,16646,399843,0
902,4076,74458,76962,1,4064,8750,392895,1
903,3436,72622,78111,1,5085,7167,391704,1
904,3756,69735,74950,0,5345,7858,391332,0
905,4495,71253,73986,0,3461,7757,389611,0
906,4031,72043,77861,1,4724,9896,394894,1
907,3964,73343,77829,0,4232,9579,395406,0
908,3690,71040,73909,1,3952,8173,390189,1
909,3873,70482,75952,0,3195,8081,390469,0
910,4207,73225,76447,0,5744,7360,394202,0
911,6762,71119,74389,0,5024,9494,392359,0
912,4024,69302,76418,1,5138,8893,389914,1
913,3951,71210,76281,0,4364,7631,390487,0
914,4419,71979,74282,0,6640,7019,391052,0
915,4159,69949,71926,1,3235,11759,387721,1
916,3586,72734,79061,0,5067,7921,390602,0
917,4080,72127,72132,1,4916,7232,385491,1
918,4566,69495,74412,0,5147,9059,385552,0
919,4449,67793,81722,0,4070,7499,390425,0
920,4641,73036,79339,0,5532,10101,400698,0
921,3692,68356,73370,0,4268,7856,392793,0
922,3483,70834,75228,0,2772,22005,408447,0
923,3750,78212,78963,0,3509,8754,400437,0
924,4805,73496,75368,0,4327,9852,395128,0
925,4098,69292,75013,0,4356,9329,391365,0
926,4719,70776,78074,0,4066,7767,394030,0
927,4342,74222,75667,0,4014,9697,395721,0
928,4443,69982,73587,0,4058,12699,393381,0
929,4600,71210,76708,0,3521,9614,391850,0
930,3798,73603,72789,0,5213,9910,390654,0
931,3817,71206,78375,0,4133,7427,387302,0
932,3631,70367,74928,0,4927,54232,434458,0
933,4072,71146,74215,0,4169,7609,387087,0
934,4745,67946,74767,1,3419,8050,386103,1
935,4169,74480,75448,0,4889,8287,390486,0
936,3966,69957,80884,0,3414,8887,391277,0
937,3526,70553,100923,0,5092,9162,420125,0
938,4273,70678,121183,1,5091,8989,466703,1
939,3670,70976,74988,0,5053,10056,467537,0
940,3843,76965,82147,0,4905,8819,473579,0
941,4602,97259,79922,1,4159,10451,473374,1
942,5190,114646,81502,0,4379,8549,450974,0
943,3560,71275,79267,2,5564,7907,410706,1
944,3504,78487,75331,0,3419,9590,410575,0
945,3817,75650,78116,1,4946,8050,406452,0
946,3669,77671,70703,0,4970,7482,396968,0
947,5241,73963,78889,1,4365,8433,394737,1
948,4127,71430,78190,1,3877,8396,393037,2
949,3841,73124,80720,1,4022,8099,397293,1
950,3693,67184,80084,0,3918,10286,402400,0
951,4841,73607,81570,0,5166,7746,411604,0
952,3587,74218,72654,0,4728,11083,408425,0
953,4644,76289,82227,0,5247,10898,413022,0
954,4443,75002,76101,2,5395,17969,414831,1
955,4071,76497,79778,0,4028,9996,405080,0
956,3568,68884,77806,17,5185,8289,401679,1
957,3529,78660,79214,0,3815,9248,407916,0
958,4133,72074,80288,1,4260,7574,404667,1
959,6199,73505,81255,0,4848,7220,409866,0
960,6383,70975,80291,0,3070,7409,408583,0
961,4254,75236,78442,0,4351,7568,411065,0
962,4116,75283,81018,0,5280,7771,413335,0
963,4558,76605,77904,0,7351,6999,412975,0
964,5311,75177,113106,0,8718,9031,447971,0
