frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
609,2484,956,73716,0,3354,7260,768441,0
610,2490,1212,76725,0,2933,14236,772052,1
611,4544,1412,79436,1,4164,9605,768495,2
612,2891,783,83638,1,3646,6973,770687,1
613,2738,1069,79672,2,4141,7363,776854,1
614,2963,937,77982,1,2875,8623,783625,1
615,3738,1236,77934,1,4724,7756,789890,1
616,3663,891,89906,1,3015,8918,805233,1
617,4175,724,86799,1,3895,10834,815129,1
618,3042,871,79718,1,3549,9466,818997,2
619,2722,1197,75394,1,3966,8275,819867,1
620,2646,880,79383,1,3883,60078,874248,1
621,2694,1338,78028,1,4067,8002,820894,1
622,2582,819,79928,1,4849,8350,818385,1
623,3105,906,78944,1,3581,8356,816429,1
624,3748,821,75325,1,4317,7580,813705,1
625,3712,913,78328,1,3297,7421,812947,1
626,3432,978,76606,1,4067,7241,800220,1
627,2785,1171,77683,1,4165,7612,791580,1
628,3229,804,78767,0,3878,7060,789801,0
629,3053,1004,70857,0,3664,8310,786280,1
630,3376,770,79346,0,3765,7335,785373,0
631,3017,987,75719,0,3929,8032,783939,0
632,4322,831,76306,0,3379,6932,778640,0
633,3348,851,74454,0,4271,9489,777614,0
634,2983,1031,72426,1,4321,10491,775742,1
635,3681,845,77684,0,2939,7453,770863,0
636,3556,644,76937,0,2675,7953,771431,0
637,3312,1068,75352,0,3013,6823,768305,1
638,3597,671,78522,1,4417,8128,770799,1
639,2632,1045,83939,0,3923,7274,782587,0
640,2523,805,74574,0,3545,7118,777251,0
641,3048,871,75588,1,3740,12298,782517,1
642,3243,639,81149,0,3833,6876,782084,0
643,3217,894,76514,0,3650,8714,785795,1
644,4220,1298,78557,0,3867,10055,793504,0
645,4325,758,76719,1,3859,9184,791429,1
646,3473,780,80096,1,3200,16896,801639,1
647,14011,1073,81085,1,4109,7398,798842,1
648,4012,772,79709,1,4071,6828,799401,1
649,3745,718,84664,1,3702,9826,802631,1
650,2668,909,76669,1,4037,9508,804775,2
651,2976,819,83348,1,3161,9233,811428,2
652,2942,808,79593,2,3917,6899,808207,1
653,2587,961,74193,1,3908,10652,809668,1
654,2943,947,81786,0,2986,7924,809241,1
655,3157,949,76960,2,3901,9985,812388,1
656,4047,963,78945,1,3910,7556,808882,1
657,6585,702,74610,1,4690,59768,855341,1
658,3618,697,76727,0,3772,7838,799562,0
659,2489,898,78083,1,2842,28733,812940,1
660,4268,983,79677,1,4766,7359,796494,1
661,3760,899,81182,0,3973,7898,794106,0
662,3420,909,72621,1,3161,8657,787057,2
663,3097,800,78735,2,3727,8044,791616,1
664,3592,906,81453,1,3855,9387,792705,1
665,2906,988,78816,0,3745,8346,793449,0
666,2769,963,74262,1,2831,7783,787254,1
667,4074,725,76209,1,3658,9196,791082,1
668,3581,706,78816,0,3861,8289,792490,1
669,3702,768,78037,0,4220,8187,792671,0
670,4418,766,77765,0,3832,7415,789612,0
671,3570,864,74940,0,4012,7012,783089,0
672,4166,690,78156,0,4190,12070,793894,0
673,3598,959,77584,0,3230,7307,786961,0
674,2748,917,77778,0,3165,8354,784320,0
675,2807,873,77178,2,4178,6852,782172,1
676,17123,578,79111,0,4096,7432,787575,0
677,3530,927,76943,0,4769,10103,791620,0
678,2766,963,71783,0,2937,8054,780744,0
679,2652,1002,73161,0,3150,7713,775744,0
680,2588,975,76219,0,4037,9114,776498,0
681,3076,845,71278,0,3125,14251,777071,0
682,3088,951,73777,0,3964,7438,766668,0
683,4216,637,76777,0,3959,8395,766802,0
684,3906,768,97880,0,3461,8198,786263,0
685,4360,799,76440,0,3914,13518,791310,0
686,2872,986,73709,0,2728,7422,778643,0
687,3162,1104,75560,0,4091,7828,778980,0
688,2772,903,79495,0,3350,9721,787897,0
689,3535,705,76709,0,3828,7268,789333,0
690,2836,989,77180,0,4032,10209,793573,0
691,3030,871,74260,0,3817,7745,793757,0
692,3161,892,74139,0,3905,7132,793693,0
693,3843,1967,76555,0,4193,7134,793767,0
694,2608,955,74908,0,3773,53839,817061,0
695,3083,1250,78911,0,3640,8116,773918,0
696,6678,661,80774,0,4049,7044,780399,0
697,3312,1104,78505,1,3804,8720,784714,1
698,2660,750,84174,0,3913,19098,799894,0
699,2760,936,87036,0,3910,13336,804412,0
700,2606,1373,100588,0,3347,8706,822633,0
701,2957,988,83958,0,4454,7731,832484,0
702,3765,942,81907,0,4305,7545,839925,0
703,3746,567,79613,0,4524,7162,842881,0
704,2705,976,85264,0,4059,10968,856509,0
705,4252,1196,86251,2,4334,8553,861591,1
706,3871,935,97103,0,4135,8943,878105,0
707,2953,988,106313,0,4452,8378,905780,0
708,3057,800,132494,0,4264,8622,954142,0
709,3697,638,108559,0,3431,16386,982551,0
710,3605,796,86419,0,4007,7705,960325,0
711,3833,702,82838,0,2755,35982,986223,0
712,3735,731,80963,0,4203,13538,964305,0
713,2823,1043,82668,0,3797,9221,962613,0
714,3708,701,84427,0,4266,9761,962829,0
715,5978,2164,85226,0,4313,17591,969513,0
716,4169,1550,81673,0,3342,7689,943377,0
717,5000,2586,80125,0,4781,8345,919240,0
718,3680,1151,82369,0,4098,7555,867623,0
719,3915,716,81613,1,3749,8865,841666,1
720,3486,1207,82779,0,3353,10562,839290,0
721,3795,707,91799,0,4281,15444,854025,0
722,3093,914,103611,0,4550,11223,872764,0
