frame,capture_us,preprocess_us,inference_us,nms_us,thumbnail_us,grpc_us,e2e_us,num_dets
1160,7231,77139,74603,1,5250,10185,406720,1
1161,3870,73367,75988,1,3935,8390,394975,1
1162,3365,71037,77791,1,4781,8771,396655,2
1163,3476,78083,78215,1,4085,7691,398427,3
1164,3737,70761,82669,15,3711,10056,401364,4
1165,4261,72084,85036,2,4043,7118,409083,2
1166,3486,73477,79537,2,3391,7006,411272,3
1167,4008,75028,77373,1,3894,9287,414318,3
1168,3716,78124,76549,1,3657,7145,409208,2
1169,4122,80441,75422,3,3859,9398,405112,3
1170,3721,75994,80250,2,4912,8726,401023,3
1171,3562,74558,80862,2,4687,8503,401473,3
1172,3775,71493,79339,2,3716,12062,405102,4
1173,3683,72134,81639,0,3778,18857,418171,0
1174,3946,75140,74374,1,2815,12536,409311,1
1175,3480,79820,76690,0,3708,8126,403060,0
1176,4113,72994,92479,0,6880,7642,414615,0
1177,3495,78194,87693,0,3929,9524,424031,0
1178,3581,69849,83623,0,3342,7682,423381,0
1179,6734,70000,79444,1,3711,7147,429000,3
1180,3483,88738,78226,0,3961,7636,431068,0
1181,4266,83402,73857,0,5449,8032,414258,0
1182,3835,79368,73307,0,4444,31765,422397,0
1183,3617,75830,79471,1,4819,8223,395173,2
1184,3942,73454,77058,0,4623,72180,456339,0
1185,4228,69131,79253,1,3795,6817,391811,1
1186,4053,69484,77616,1,3508,9441,398145,1
1187,3949,74861,79067,1,4560,7921,402807,1
1188,3393,74581,74756,1,4908,11830,402870,1
1189,3654,75646,79478,1,4826,10126,402384,1
1190,3660,72739,73718,1,3837,9102,394592,1
1191,3847,76708,77314,1,3734,8901,395017,1
1192,3749,69148,78367,1,4087,8036,392149,1
1193,3749,74992,76052,1,4287,8380,395594,1
1194,4259,69407,81841,1,5211,13023,404046,1
1195,3797,73858,78066,1,5466,14149,409558,1
1196,3637,74556,78060,1,4483,8364,402950,1
1197,4305,71020,75412,2,3594,7442,398069,1
1198,6971,74167,79005,1,4748,11315,406337,1
1199,3631,74328,83647,1,3631,8308,404479,1
1200,3516,74009,81310,1,5044,8558,409112,1
1201,4514,70970,85716,1,4940,10245,418461,1
1202,3561,74874,81835,1,3888,9186,422505,1
1203,4247,79687,83479,4,4231,7004,425646,1
1204,3765,77343,79220,1,3813,7612,420821,1
1205,5008,79431,82869,1,3993,8854,423556,1
1206,4066,78580,78002,1,3989,9031,417070,1
1207,3309,79279,87254,1,3758,25688,437911,1
1208,9222,69928,114357,1,4333,9487,453868,1
